UNITID,XTUIT1,TUITION1,XFEE1,FEE1,XHRCHG1,HRCHG1,XTUIT2,TUITION2,XFEE2,FEE2,XHRCHG2,HRCHG2,XTUIT3,TUITION3,XFEE3,FEE3,XHRCHG3,HRCHG3,XTUIT5,TUITION5,XFEE5,FEE5,XHRCHG5,HRCHG5,XTUIT6,TUITION6,XFEE6,FEE6,XHRCHG6,HRCHG6,XTUIT7,TUITION7,XFEE7,FEE7,XHRCHG7,HRCHG7,XISPRO1,ISPROF1,XISPFE1,ISPFEE1,XOSPRO1,OSPROF1,XOSPFE1,OSPFEE1,XISPRO2,ISPROF2,XISPFE2,ISPFEE2,XOSPRO2,OSPROF2,XOSPFE2,OSPFEE2,XISPRO3,ISPROF3,XISPFE3,ISPFEE3,XOSPRO3,OSPROF3,XOSPFE3,OSPFEE3,XISPRO4,ISPROF4,XISPFE4,ISPFEE4,XOSPRO4,OSPROF4,XOSPFE4,OSPFEE4,XISPRO5,ISPROF5,XISPFE5,ISPFEE5,XOSPRO5,OSPROF5,XOSPFE5,OSPFEE5,XISPRO6,ISPROF6,XISPFE6,ISPFEE6,XOSPRO6,OSPROF6,XOSPFE6,OSPFEE6,XISPRO7,ISPROF7,XISPFE7,ISPFEE7,XOSPRO7,OSPROF7,XOSPFE7,OSPFEE7,XISPRO8,ISPROF8,XISPFE8,ISPFEE8,XOSPRO8,OSPROF8,XOSPFE8,OSPFEE8,XISPRO9,ISPROF9,XISPFE9,ISPFEE9,XOSPRO9,OSPROF9,XOSPFE9,OSPFEE9,XCHG1AT0,CHG1AT0,XCHG1AF0,CHG1AF0,XCHG1AY0,CHG1AY0,XCHG1AT1,CHG1AT1,XCHG1AF1,CHG1AF1,XCHG1AY1,CHG1AY1,XCHG1AT2,CHG1AT2,XCHG1AF2,CHG1AF2,XCHG1AY2,CHG1AY2,XCHG1AT3,CHG1AT3,XCHG1AF3,CHG1AF3,XCHG1AY3,CHG1AY3,CHG1TGTD,CHG1FGTD,XCHG2AT0,CHG2AT0,XCHG2AF0,CHG2AF0,XCHG2AY0,CHG2AY0,XCHG2AT1,CHG2AT1,XCHG2AF1,CHG2AF1,XCHG2AY1,CHG2AY1,XCHG2AT2,CHG2AT2,XCHG2AF2,CHG2AF2,XCHG2AY2,CHG2AY2,XCHG2AT3,CHG2AT3,XCHG2AF3,CHG2AF3,XCHG2AY3,CHG2AY3,CHG2TGTD,CHG2FGTD,XCHG3AT0,CHG3AT0,XCHG3AF0,CHG3AF0,XCHG3AY0,CHG3AY0,XCHG3AT1,CHG3AT1,XCHG3AF1,CHG3AF1,XCHG3AY1,CHG3AY1,XCHG3AT2,CHG3AT2,XCHG3AF2,CHG3AF2,XCHG3AY2,CHG3AY2,XCHG3AT3,CHG3AT3,XCHG3AF3,CHG3AF3,XCHG3AY3,CHG3AY3,CHG3TGTD,CHG3FGTD,XCHG4AY0,CHG4AY0,XCHG4AY1,CHG4AY1,XCHG4AY2,CHG4AY2,XCHG4AY3,CHG4AY3,XCHG5AY0,CHG5AY0,XCHG5AY1,CHG5AY1,XCHG5AY2,CHG5AY2,XCHG5AY3,CHG5AY3,XCHG6AY0,CHG6AY0,XCHG6AY1,CHG6AY1,XCHG6AY2,CHG6AY2,XCHG6AY3,CHG6AY3,XCHG7AY0,CHG7AY0,XCHG7AY1,CHG7AY1,XCHG7AY2,CHG7AY2,XCHG7AY3,CHG7AY3,XCHG8AY0,CHG8AY0,XCHG8AY1,CHG8AY1,XCHG8AY2,CHG8AY2,XCHG8AY3,CHG8AY3,XCHG9AY0,CHG9AY0,XCHG9AY1,CHG9AY1,XCHG9AY2,CHG9AY2,XCHG9AY3,CHG9AY3 
236328,"R",49510,"R",266,"R",1563,"R",49510,"R",266,"R",1563,"R",49510,"R",266,"R",1563,"R",32620,"R",0,"R",1165,"R",32620,"Z",0,"R",1165,"R",32620,"Z",0,"R",1165,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",44740,"R",236,"R",44976,"R",46310,"R",242,"R",46552,"R",47840,"R",250,"R",48090,"R",49510,"R",266,"R",49776,.,.,"R",44740,"R",236,"R",44976,"R",46310,"R",242,"R",46552,"R",47840,"R",250,"R",48090,"R",49510,"R",266,"R",49776,.,.,"R",44740,"R",236,"R",44976,"R",46310,"R",242,"R",46552,"R",47840,"R",250,"R",48090,"R",49510,"R",266,"R",49776,.,.,"R",1000,"R",1000,"R",1000,"R",1000,"R",11480,"R",11800,"R",12120,"R",12540,"R",2300,"R",2300,"R",2300,"R",2300,"R",11480,"R",11800,"R",12120,"R",12540,"R",2300,"R",2300,"R",2300,"R",2300,"R",2300,"R",2300,"R",2300,"R",2300
236382,"R",3598,"R",1868,"R",96,"R",3598,"R",1868,"R",96,"R",4034,"R",1868,"R",110,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3436,"R",1400,"R",4836,"R",3436,"R",1400,"R",4836,"R",3518,"R",1859,"R",5377,"R",3598,"R",1868,"R",5466,.,.,"R",3436,"R",1400,"R",4836,"R",3436,"R",1400,"R",4836,"R",3518,"R",1859,"R",5377,"R",3598,"R",1868,"R",5466,.,.,"R",3436,"R",1400,"R",4836,"R",3436,"R",1400,"R",4836,"R",3518,"R",1859,"R",5377,"R",4034,"R",1868,"R",5902,.,.,"R",1050,"R",825,"R",825,"R",870,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",9780,"R",9583,"R",9583,"R",10440,"R",3210,"R",3180,"R",3180,"R",3510,"R",3060,"R",2950,"R",2950,"R",3030
236452,"R",36950,"R",406,"R",1240,"R",36950,"R",406,"R",1240,"R",36950,"R",406,"R",1240,"R",14880,"R",0,"R",1240,"R",14880,"Z",0,"R",1240,"R",14880,"Z",0,"R",1240,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",32800,"R",394,"R",33194,"R",33950,"R",406,"R",34356,"R",35250,"R",406,"R",35656,"R",36950,"R",406,"R",37356,.,.,"R",32800,"R",394,"R",33194,"R",33950,"R",406,"R",34356,"R",35250,"R",406,"R",35656,"R",36950,"R",406,"R",37356,.,.,"R",32800,"R",394,"R",33194,"R",33950,"R",406,"R",34356,"R",35250,"R",406,"R",35656,"R",36950,"R",406,"R",37356,.,.,"R",1000,"R",1000,"R",1000,"R",1000,"R",10340,"R",10700,"R",11030,"R",11446,"R",3000,"R",3000,"R",3000,"R",3000,"R",8900,"R",9100,"R",9360,"R",9962,"R",3000,"R",3000,"R",3000,"R",3000,"R",3000,"R",3000,"R",3000,"R",3000
236504,"R",4026,"R",691,"R",108,"R",4026,"R",691,"R",108,"R",4026,"R",691,"R",108,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3829,"R",301,"R",4130,"R",3393,"R",461,"R",3854,"R",3936,"R",579,"R",4515,"R",4026,"R",691,"R",4717,.,.,"R",3829,"R",301,"R",4130,"R",3393,"R",461,"R",3854,"R",3936,"R",579,"R",4515,"R",4026,"R",691,"R",4717,.,.,"R",3829,"R",301,"R",4130,"R",3393,"R",461,"R",3854,"R",3936,"R",579,"R",4515,"R",4026,"R",691,"R",4717,.,.,"R",1050,"R",825,"R",825,"R",845,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",9780,"R",10140,"R",10140,"R",10281,"R",3600,"R",3756,"R",3411,"R",3493,"R",3210,"R",3295,"R",3139,"R",3214
236513,"R",3342,"R",326,"R",108,"R",3342,"R",326,"R",108,"R",3342,"R",326,"R",108,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3521,"R",370,"R",3891,"R",3393,"R",532,"R",3925,"R",3468,"R",327,"R",3795,"R",3343,"R",326,"R",3669,.,.,"R",3521,"R",370,"R",3891,"R",3393,"R",532,"R",3925,"R",3468,"R",327,"R",3795,"R",3343,"R",326,"R",3669,.,.,"R",3521,"R",370,"R",3891,"R",3393,"R",532,"R",3925,"R",3468,"R",327,"R",3795,"R",3343,"R",326,"R",3669,.,.,"R",1050,"R",825,"R",825,"R",825,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",9780,"R",10140,"R",10140,"R",10140,"R",3210,"R",3411,"R",3411,"R",3411,"R",3060,"R",2950,"R",2950,"R",2950
236577,"R",42480,"R",459,"R",1180,"R",42480,"R",459,"R",1180,"R",42480,"R",459,"R",1180,"R",29772,"R",0,"R",827,"R",29772,"Z",0,"R",827,"R",29772,"Z",0,"R",827,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",36684,"R",402,"R",37086,"R",38520,"R",420,"R",38940,"R",40464,"R",429,"R",40893,"R",42480,"R",459,"R",42939,.,.,"R",36684,"R",402,"R",37086,"R",38520,"R",420,"R",38940,"R",40464,"R",429,"R",40893,"R",42480,"R",459,"R",42939,.,.,"R",36684,"R",402,"R",37086,"R",38520,"R",420,"R",38940,"R",40464,"R",429,"R",40893,"R",42480,"R",459,"R",42939,.,.,"R",1041,"R",1041,"R",840,"R",870,"R",10353,"R",11781,"R",11232,"R",11796,"R",3072,"R",3189,"R",3520,"R",3189,"R",10353,"R",11781,"R",11232,"R",11796,"R",3072,"R",3189,"R",3520,"R",3189,"R",2799,"R",2916,"R",3520,"R",2916
236595,"R",43785,"R",825,"R",973,"R",43785,"R",825,"R",973,"R",43785,"R",825,"R",973,"R",19055,"R",825,"R",720,"R",19055,"R",825,"R",720,"R",19055,"R",825,"R",720,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",46500,"R",43,"R",46500,"R",43,"R",38970,"R",720,"R",39690,"R",40500,"R",765,"R",41265,"R",42120,"R",765,"R",42885,"R",43785,"R",825,"R",44610,.,.,"R",38970,"R",720,"R",39690,"R",40500,"R",765,"R",41265,"R",42120,"R",765,"R",42885,"R",43785,"R",825,"R",44610,.,.,"R",38970,"R",720,"R",39690,"R",40500,"R",765,"R",41265,"R",42120,"R",765,"R",42885,"R",43785,"R",825,"R",44610,.,.,"R",1500,"R",1500,"R",1200,"R",1200,"R",11121,"R",11499,"R",12072,"R",12288,"R",4170,"R",4170,"R",3450,"R",3510,"R",11121,"R",11499,"R",12072,"R",12288,"R",4170,"R",4170,"R",3450,"R",3510,"R",4170,"R",4170,"R",3450,"R",3510
236610,"R",3466,"R",407,"R",105,"R",3466,"R",407,"R",105,"R",6215,"R",407,"R",196,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3323,"R",407,"R",3730,"R",3328,"R",407,"R",3735,"R",3395,"R",407,"R",3802,"R",3466,"R",407,"R",3873,.,.,"R",3323,"R",407,"R",3730,"R",3328,"R",407,"R",3735,"R",3395,"R",407,"R",3802,"R",3466,"R",407,"R",3873,.,.,"R",6044,"R",407,"R",6451,"R",6054,"R",407,"R",6461,"R",6131,"R",407,"R",6538,"R",6215,"R",407,"R",6622,.,.,"R",1026,"R",1030,"R",1030,"R",870,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",9492,"R",9630,"R",9630,"R",10440,"R",3090,"R",3180,"R",3180,"R",3510,"R",2958,"R",3000,"R",3000,"R",3030
236638,"R",3800,"R",400,"R",116,"R",3800,"R",400,"R",116,"R",4300,"R",400,"R",130,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3800,"R",400,"R",4200,"R",3800,"R",400,"R",4200,"R",3800,"R",400,"R",4200,"R",3800,"R",400,"R",4200,.,.,"R",3800,"R",400,"R",4200,"R",3800,"R",400,"R",4200,"R",3800,"R",400,"R",4200,"R",3800,"R",400,"R",4200,.,.,"R",4300,"R",400,"R",4700,"R",4300,"R",400,"R",4700,"R",4300,"R",400,"R",4700,"R",4300,"R",400,"R",4700,.,.,"R",1200,"R",1200,"R",1200,"R",1200,"R",9600,"R",9600,"R",9600,"R",9600,"R",3000,"R",3000,"R",3000,"R",3000,"R",9600,"R",9600,"R",9600,"R",9600,"R",3000,"R",3000,"R",3000,"R",3000,"R",2900,"R",2900,"R",2900,"R",2900
236656,"R",3958,"R",465,"R",108,"R",3958,"R",465,"R",108,"R",9458,"R",465,"R",285,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3587,"R",370,"R",3957,"R",3852,"R",252,"R",4104,"R",3936,"R",465,"R",4401,"R",3958,"R",465,"R",4423,.,.,"R",3587,"R",370,"R",3957,"R",3852,"R",252,"R",4104,"R",3936,"R",465,"R",4401,"R",3958,"R",465,"R",4423,.,.,"R",8726,"R",370,"R",9096,"R",9261,"R",252,"R",9513,"R",9354,"R",465,"R",9819,"R",9458,"R",465,"R",9923,.,.,"R",1050,"R",825,"R",840,"R",870,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",9780,"R",9583,"R",9690,"R",9870,"R",3030,"R",3180,"R",3210,"R",3270,"R",3270,"R",2950,"R",2970,"R",3030
236692,"R",2807,"R",740,"R",105,"R",2807,"R",740,"R",105,"R",7745,"R",1169,"R",282,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",2688,"R",700,"R",3388,"R",2688,"R",705,"R",3393,"R",2747,"R",713,"R",3460,"R",2807,"R",740,"R",3547,.,.,"R",2688,"R",700,"R",3388,"R",2688,"R",705,"R",3393,"R",2747,"R",713,"R",3460,"R",2807,"R",740,"R",3547,.,.,"R",7625,"R",1101,"R",8726,"R",7625,"R",1113,"R",8738,"R",7684,"R",1129,"R",8813,"R",7745,"R",1169,"R",8914,.,.,"R",1134,"R",1134,"R",1134,"R",1134,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",9780,"R",9780,"R",9780,"R",9780,"R",3210,"R",3405,"R",3405,"R",3405,"R",3210,"R",3600,"R",3600,"R",3600
236708,"R",2807,"R",740,"R",105,"R",2807,"R",740,"R",105,"R",7745,"R",1169,"R",282,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",2688,"R",700,"R",3388,"R",2688,"R",705,"R",3393,"R",2747,"R",713,"R",3460,"R",2807,"R",740,"R",3547,.,.,"R",2688,"R",700,"R",3388,"R",2688,"R",705,"R",3393,"R",2747,"R",713,"R",3460,"R",2807,"R",740,"R",3547,.,.,"R",7625,"R",1101,"R",8726,"R",7625,"R",1113,"R",8738,"R",7684,"R",1129,"R",8813,"R",7745,"R",1169,"R",8914,.,.,"R",1134,"R",1134,"R",1134,"R",1134,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",9780,"R",9780,"R",9780,"R",9780,"R",3210,"R",3405,"R",3406,"R",3405,"R",3210,"R",3600,"R",3600,"R",3600
236753,"R",4026,"R",250,"R",108,"R",4026,"R",250,"R",108,"R",9456,"R",250,"R",285,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3984,"R",210,"R",4194,"R",3476,"R",210,"R",3686,"R",3936,"R",210,"R",4146,"R",4026,"R",250,"R",4276,.,.,"R",3984,"R",210,"R",4194,"R",3476,"R",210,"R",3686,"R",3936,"R",210,"R",4146,"R",4026,"R",250,"R",4276,.,.,"R",9144,"R",210,"R",9354,"R",8820,"R",210,"R",9030,"R",9354,"R",210,"R",9564,"R",9456,"R",250,"R",9706,.,.,"R",1050,"R",1050,"R",840,"R",870,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",9780,"R",9780,"R",9690,"R",9870,"R",3210,"R",3210,"R",3210,"R",3270,"R",3060,"R",3060,"R",2970,"R",3270
236887,"R",4455,"R",0,"R",125,"R",4455,"R",0,"R",125,"R",5955,"R",0,"R",158,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",4203,"R",0,"R",4203,"R",4203,"R",0,"R",4203,"R",4455,"R",0,"R",4455,"R",4455,"R",0,"R",4455,.,.,"R",4203,"R",0,"R",4203,"R",4203,"R",0,"R",4203,"R",4455,"R",0,"R",4455,"R",4455,"R",0,"R",4455,.,.,"R",5670,"R",0,"R",5670,"R",5670,"R",0,"R",5670,"R",5955,"R",0,"R",5955,"R",5955,"R",0,"R",5955,.,.,"R",1000,"R",1000,"R",1000,"R",1000,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",9000,"R",9000,"R",9000,"R",9000,"R",3600,"R",3600,"R",3599,"R",3599,"R",3041,"R",3041,"R",3041,"R",3041
236896,"R",27120,"R",915,"R",755,"R",27120,"R",915,"R",755,"R",27120,"R",915,"R",755,"R",24600,"R",165,"R",615,"R",24600,"R",165,"R",615,"R",24600,"R",165,"R",615,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",25587,"R",795,"R",26382,"R",26100,"R",882,"R",26982,"R",26595,"R",900,"R",27495,"R",27120,"R",915,"R",28035,.,.,"R",25587,"R",795,"R",26382,"R",26100,"R",882,"R",26982,"R",26595,"R",900,"R",27495,"R",27120,"R",915,"R",28035,.,.,"R",25587,"R",795,"R",26382,"R",26100,"R",882,"R",26982,"R",26595,"R",900,"R",27495,"R",27120,"R",915,"R",28035,.,.,"R",1050,"R",825,"R",840,"R",900,"R",6840,"R",7350,"R",7155,"R",7455,"R",3330,"R",2976,"R",2070,"R",1500,"R",6840,"R",7350,"R",7155,"R",7455,"R",3330,"R",2976,"R",2070,"R",1500,"R",3330,"R",2976,"R",2070,"R",1500
236939,"R",9720,"R",1864,"R",513,"R",9720,"R",1864,"R",513,"R",23956,"R",1864,"R",1225,"R",11224,"R",1578,"R",589,"R",11224,"R",1578,"R",589,"R",24656,"R",1578,"R",1260,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",37240,"R",766,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",21990,"R",766,"R",38644,"R",766,"Y",.,"Y",.,"Y",.,"Y",.,"R",24994,"R",1578,"R",60550,"R",1578,"Y",.,"Y",.,"Y",.,"Y",.,"R",10356,"R",1611,"R",11967,"R",9324,"R",1717,"R",11041,"R",9530,"R",1861,"R",11391,"R",9720,"R",1864,"R",11584,.,.,"R",10356,"R",1611,"R",11967,"R",9324,"R",1717,"R",11041,"R",9530,"R",1861,"R",11391,"R",9720,"R",1864,"R",11584,.,.,"R",23956,"R",1611,"R",25567,"R",23956,"R",1717,"R",25673,"R",23956,"R",1861,"R",25817,"R",23956,"R",1864,"R",25820,.,.,"R",960,"R",960,"R",960,"R",960,"R",11356,"R",11356,"R",11356,"R",11398,"R",3542,"R",3542,"R",3542,"R",3542,"R",11356,"R",11356,"R",11356,"R",11398,"R",3542,"R",3542,"R",3542,"R",3542,"R",3542,"R",3542,"R",3542,"R",3542
236948,"R",10127,"R",1080,"R",338,"R",10127,"R",1080,"R",338,"R",35508,"R",1080,"R",1184,"R",15510,"R",1080,"R",739,"R",15510,"R",1080,"R",739,"R",27801,"R",1080,"R",1324,"Y",.,"Y",.,"Y",.,"Y",.,"R",47190,"R",1080,"R",72762,"R",1080,"R",35721,"R",1080,"R",65673,"R",1080,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",30402,"R",1080,"R",51183,"R",1080,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",34908,"R",1080,"R",46110,"R",1080,"R",10768,"R",1071,"R",11839,"R",9694,"R",1059,"R",10753,"R",9909,"R",1065,"R",10974,"R",10127,"R",1080,"R",11207,.,.,"R",10768,"R",1071,"R",11839,"R",9694,"R",1059,"R",10753,"R",9909,"R",1065,"R",10974,"R",10127,"R",1080,"R",11207,.,.,"R",33072,"R",1071,"R",34143,"R",33732,"R",1059,"R",34791,"R",34473,"R",1065,"R",35538,"R",35508,"R",1080,"R",36588,.,.,"R",1206,"R",825,"R",825,"R",900,"R",11310,"R",11691,"R",12117,"R",12798,"R",2679,"R",2679,"R",2679,"R",2733,"R",11310,"R",11691,"R",12117,"R",12798,"R",2679,"R",2679,"R",2679,"R",2733,"R",2679,"R",2679,"R",2679,"R",2733
236975,"R",3592,"R",443,"R",108,"R",3592,"R",443,"R",108,"R",4021,"R",443,"R",122,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3388,"R",188,"R",3576,"R",3393,"R",263,"R",3656,"R",3469,"R",310,"R",3779,"R",3592,"R",443,"R",4035,.,.,"R",3388,"R",188,"R",3576,"R",3393,"R",263,"R",3656,"R",3469,"R",310,"R",3779,"R",3592,"R",443,"R",4035,.,.,"R",3822,"R",188,"R",4010,"R",3800,"R",263,"R",4063,"R",3886,"R",310,"R",4196,"R",4021,"R",443,"R",4464,.,.,"R",1060,"R",825,"R",840,"R",870,"R",5955,"R",6270,"R",6270,"R",6270,"R",3420,"R",3540,"R",3525,"R",3585,"R",9630,"R",9583,"R",9690,"R",9870,"R",3987,"R",3756,"R",3756,"R",3585,"R",3143,"R",3295,"R",3315,"R",3210
