UNITID,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTIN,RRFTIN,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTIN,RRPTIN,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,STUFACR,XSTUFACR
438285,A,,A,,A,,R,174,Z,0,Z,0,R,174,R,136,R,78,A,,A,,A,,A,,A,,A,,25,R
438337,A,,A,,A,,R,131,R,0,R,0,R,131,R,93,R,71,R,31,R,0,R,0,R,31,R,10,R,32,25,R
438498,R,8,R,195,R,4,R,5,R,0,R,0,R,5,R,1,R,20,R,28,R,0,R,0,R,28,R,10,R,36,8,R
438504,A,,A,,A,,R,264,R,2,R,0,R,262,R,180,R,69,A,,A,,A,,A,,A,,A,,40,R
438586,R,84,R,472,R,18,R,46,R,0,R,0,R,46,R,18,R,39,R,41,R,0,R,0,R,41,R,5,R,12,18,R
438674,A,,A,,A,,R,4,R,0,R,0,R,4,R,4,R,100,A,,A,,A,,A,,A,,A,,10,R
438708,R,27,R,65,R,42,R,33,Z,0,Z,0,R,33,R,17,R,52,R,13,Z,0,Z,0,R,13,R,7,R,54,8,R
438735,A,,A,,A,,R,14,Z,0,Z,0,R,14,R,8,R,57,R,3,Z,0,Z,0,R,3,R,2,R,67,10,R
438805,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,11,R
438869,A,,A,,A,,R,9,R,0,R,0,R,9,R,4,R,44,A,,A,,A,,A,,A,,A,,5,R
438984,A,,A,,A,,R,57,R,0,R,0,R,57,R,25,R,44,A,,A,,A,,A,,A,,A,,16,R
439020,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,11,R
439118,A,,A,,A,,R,42,Z,0,Z,0,R,42,R,29,R,69,R,0,Z,0,Z,0,R,0,Z,0,A,,35,R
439145,R,320,R,1179,R,27,R,359,Z,0,Z,0,R,359,R,178,R,50,R,386,Z,0,Z,0,R,386,R,131,R,34,13,R
439190,R,243,R,769,R,32,R,0,Z,0,Z,0,R,0,R,0,A,,R,0,Z,0,Z,0,R,0,R,0,A,,16,R
439288,R,291,R,348,R,84,R,204,R,0,R,0,R,204,R,131,R,64,R,1,R,0,R,0,R,1,R,0,R,0,13,R
439367,A,,A,,A,,R,75,R,0,R,0,R,75,R,71,R,95,A,,A,,A,,A,,A,,A,,20,R
439446,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,6,R
439455,A,,A,,A,,R,11,R,0,R,0,R,11,R,3,R,27,R,1,Z,0,Z,0,R,1,R,1,R,100,14,R
439473,A,,A,,A,,R,74,Z,0,Z,0,R,74,R,43,R,58,R,47,Z,0,Z,0,R,47,R,27,R,57,20,R
439491,A,,A,,A,,R,73,R,0,R,0,R,73,R,35,R,48,A,,A,,A,,A,,A,,A,,20,R
439507,A,,A,,A,,R,35,R,0,R,0,R,35,R,20,R,57,A,,A,,A,,A,,A,,A,,18,R
439570,A,,A,,A,,R,119,R,0,R,0,R,119,R,98,R,82,A,,A,,A,,A,,A,,A,,25,R
439613,R,4,R,47,R,9,R,2,R,0,R,0,R,2,R,1,R,50,R,3,R,0,R,0,R,3,R,2,R,67,13,R
439622,A,,A,,A,,R,100,Z,0,Z,0,R,100,R,89,R,89,A,,A,,A,,A,,A,,A,,20,R
439668,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,14,R
439686,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,14,R
439701,R,18,R,86,R,21,R,15,Z,0,Z,0,R,15,R,11,R,73,R,7,Z,0,Z,0,R,7,R,4,R,57,12,R
439738,A,,A,,A,,R,22,Z,0,Z,0,R,22,R,10,R,45,A,,A,,A,,A,,A,,A,,26,R
439747,A,,A,,A,,R,29,R,0,R,0,R,29,R,27,R,93,R,14,R,0,R,0,R,14,R,11,R,79,30,R
439774,A,,A,,A,,R,26,R,0,R,0,R,26,R,24,R,92,R,5,R,0,R,0,R,5,R,4,R,80,18,R
439783,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,10,R
439792,A,,A,,A,,R,32,Z,0,Z,0,R,32,R,24,R,75,A,,A,,A,,A,,A,,A,,21,R
439844,A,,A,,A,,R,21,R,1,R,0,R,20,R,16,R,80,A,,A,,A,,A,,A,,A,,11,R
439862,R,15,R,21,R,71,R,1,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,8,R
439871,A,,A,,A,,R,0,Z,0,Z,0,R,0,Z,0,A,,A,,A,,A,,A,,A,,A,,10,R
439899,A,,A,,A,,R,19,R,2,Z,0,R,17,R,12,R,71,R,3,Z,0,Z,0,R,3,R,0,R,0,14,R
439932,A,,A,,A,,R,13,Z,0,Z,0,R,13,R,10,R,77,A,,A,,A,,A,,A,,A,,10,R
439969,R,14,R,15,R,93,R,13,R,0,R,0,R,13,R,9,R,69,A,,A,,A,,A,,A,,A,,16,R
439996,A,,A,,A,,R,93,R,1,R,0,R,92,R,66,R,72,A,,A,,A,,A,,A,,A,,14,R
440059,R,98,R,98,R,100,R,71,R,0,R,0,R,71,R,69,R,97,R,14,R,0,R,0,R,14,R,6,R,43,13,R
440101,A,,A,,A,,R,29,R,0,Z,0,R,29,R,18,R,62,R,10,R,0,Z,0,R,10,R,6,R,60,17,R
440217,A,,A,,A,,R,16,R,0,R,0,R,16,R,15,R,94,A,,A,,A,,A,,A,,A,,14,R
440226,A,,A,,A,,R,27,R,1,Z,0,R,26,R,14,R,54,A,,A,,A,,A,,A,,A,,7,R
440262,A,,A,,A,,R,103,R,1,R,0,R,102,R,85,R,83,A,,A,,A,,A,,A,,A,,18,R
440271,A,,A,,A,,R,11,Z,0,Z,0,R,11,R,8,R,73,A,,A,,A,,A,,A,,A,,13,R
440396,R,46,R,48,R,96,R,29,R,0,R,0,R,29,R,25,R,86,R,1,Z,0,Z,0,R,1,Z,0,R,0,13,R
440402,R,296,R,781,R,38,R,331,R,0,R,0,R,331,R,252,R,76,R,70,R,0,R,0,R,70,R,33,R,47,15,R
440420,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,3,R
440651,R,154,R,297,R,52,R,37,R,0,R,0,R,37,R,27,R,73,R,1,R,0,R,0,R,1,R,0,R,0,22,R
440730,A,,A,,A,,R,147,R,0,R,0,R,147,R,125,R,85,A,,A,,A,,A,,A,,A,,19,R
440749,R,3,R,92,R,3,R,1,Z,0,Z,0,R,1,R,1,R,100,R,0,Z,0,Z,0,R,0,R,0,A,,8,R
440758,R,1,R,12,R,8,R,0,Z,0,Z,0,R,0,Z,0,A,,R,1,Z,0,Z,0,R,1,R,1,R,100,11,R
440776,A,,A,,A,,R,4,R,0,R,0,R,4,R,2,R,50,A,,A,,A,,A,,A,,A,,10,R
440794,R,41,R,158,R,26,R,24,R,0,R,0,R,24,R,15,R,63,R,2,R,0,R,0,R,2,R,1,R,50,10,R
440819,A,,A,,A,,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,,A,,A,,A,,9,R
440828,R,64,R,334,R,19,R,41,R,0,R,0,R,41,R,28,R,68,R,38,R,0,R,0,R,38,R,23,R,61,11,R
440855,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,12,R
440989,A,,A,,A,,R,54,R,1,R,0,R,53,R,20,R,38,A,,A,,A,,A,,A,,A,,20,R
441025,A,,A,,A,,R,118,Z,0,Z,0,R,118,R,85,R,72,R,26,Z,0,Z,0,R,26,R,6,R,23,18,R
441052,A,,A,,A,,R,89,R,0,R,0,R,89,R,64,R,72,A,,A,,A,,A,,A,,A,,34,R
441070,R,11,R,31,R,35,R,7,R,0,R,0,R,7,R,4,R,57,R,20,R,0,R,0,R,20,R,8,R,40,6,R
441168,A,,A,,A,,R,8,Z,0,Z,0,R,8,R,6,R,75,A,,A,,A,,A,,A,,A,,11,R
441210,A,,A,,A,,R,28,R,0,R,0,R,28,R,25,R,89,R,52,R,0,R,0,R,52,R,42,R,81,20,R
441229,R,171,R,259,R,66,R,163,R,0,R,0,R,163,R,135,R,83,A,,A,,A,,A,,A,,A,,7,R
441256,A,,A,,A,,R,10,R,0,R,0,R,10,R,8,R,80,A,,A,,A,,A,,A,,A,,14,R
441362,A,,A,,A,,R,45,R,0,R,0,R,45,R,29,R,64,R,14,R,0,R,0,R,14,R,7,R,50,30,R
441371,A,,A,,A,,R,4532,R,5,R,0,R,4527,R,3673,R,81,A,,A,,A,,A,,A,,A,,16,R
441380,A,,A,,A,,R,92,R,0,R,0,R,92,R,1,R,1,R,79,R,0,R,0,R,79,R,2,R,3,30,R
441414,A,,A,,A,,R,21,R,0,R,0,R,21,R,17,R,81,R,54,R,0,R,0,R,54,R,42,R,78,20,R
441423,A,,A,,A,,R,156,R,0,R,0,R,156,R,130,R,83,A,,A,,A,,A,,A,,A,,22,R
441487,R,7,R,29,R,24,R,9,R,0,R,0,R,9,R,4,R,44,R,1,Z,0,Z,0,R,1,R,0,R,0,10,R
441496,A,,A,,A,,R,18,Z,0,Z,0,R,18,R,11,R,61,A,,A,,A,,A,,A,,A,,9,R
441502,A,,A,,A,,R,102,R,0,R,0,R,102,R,44,R,43,A,,A,,A,,A,,A,,A,,20,R
441511,R,15,R,37,R,41,R,67,R,0,R,0,R,67,R,48,R,72,R,8,R,0,R,0,R,8,R,7,R,88,10,R
441548,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,10,R
441575,A,,A,,A,,R,119,R,0,R,0,R,119,R,81,R,68,A,,A,,A,,A,,A,,A,,12,R
441593,A,,A,,A,,R,9,Z,0,Z,0,R,9,R,3,R,33,A,,A,,A,,A,,A,,A,,29,R
441609,A,,A,,A,,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,,A,,A,,A,,10,R
441618,A,,A,,A,,R,5,R,0,R,0,R,5,R,5,R,100,R,7,R,0,R,0,R,7,R,6,R,86,6,R
441636,A,,A,,A,,R,0,R,0,R,0,R,0,R,0,A,,R,0,R,0,R,0,R,0,R,0,A,,17,R
441645,A,,A,,A,,R,19,R,0,R,0,R,19,R,16,R,84,A,,A,,A,,A,,A,,A,,9,R
441663,A,,A,,A,,R,109,R,3,R,0,R,106,R,85,R,80,A,,A,,A,,A,,A,,A,,20,R
441672,A,,A,,A,,R,35,R,0,R,0,R,35,R,33,R,94,A,,A,,A,,A,,A,,A,,3,R
441690,R,13,R,53,R,25,R,7,R,0,R,0,R,7,R,4,R,57,R,1,R,0,R,0,R,1,R,1,R,100,7,R
441706,A,,A,,A,,R,37,R,0,R,0,R,37,R,32,R,86,A,,A,,A,,A,,A,,A,,13,R
441742,A,,A,,A,,R,134,Z,0,Z,0,R,134,R,100,R,75,A,,A,,A,,A,,A,,A,,34,R
441760,R,506,R,1286,R,39,R,536,R,1,R,0,R,535,R,324,R,61,R,191,R,0,R,0,R,191,R,94,R,49,17,R
441788,A,,A,,A,,R,47,Z,0,Z,0,R,47,R,32,R,68,R,5,Z,0,Z,0,R,5,R,0,R,0,16,R
441830,A,,A,,A,,R,21,R,0,R,0,R,21,R,19,R,90,A,,A,,A,,A,,A,,A,,8,R
441858,A,,A,,A,,R,44,R,0,R,0,R,44,R,42,R,95,R,17,R,0,R,0,R,17,R,15,R,88,5,R
441876,A,,A,,A,,R,18,R,0,R,0,R,18,R,12,R,67,R,4,R,0,R,0,R,4,R,3,R,75,14,R
441900,R,408,R,1586,R,26,R,464,R,0,R,0,R,464,R,324,R,70,R,89,R,0,R,0,R,89,R,31,R,35,18,R
441937,R,947,R,2173,R,44,R,913,Z,0,Z,0,R,913,R,709,R,78,R,42,Z,0,Z,0,R,42,R,23,R,55,22,R
441982,R,84,R,116,R,72,R,90,R,1,R,0,R,89,R,89,R,100,A,,A,,A,,A,,A,,A,,7,R
442073,A,,A,,A,,R,100,R,0,R,0,R,100,R,76,R,76,R,52,R,0,R,0,R,52,R,35,R,67,14,R
442134,A,,A,,A,,R,61,R,0,R,0,R,61,R,48,R,79,A,,A,,A,,A,,A,,A,,25,R
442161,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,5,R
442213,A,,A,,A,,R,0,Z,0,Z,0,R,0,R,0,A,,R,0,R,0,R,0,R,0,R,0,A,,6,R
442240,A,,A,,A,,R,21,R,0,R,0,R,21,R,19,R,90,R,6,R,0,R,0,R,6,R,5,R,83,15,R
442329,A,,A,,A,,R,352,R,1,R,0,R,351,R,236,R,67,A,,A,,A,,A,,A,,A,,30,R
442356,R,64,R,636,R,10,R,20,R,0,R,0,R,20,R,18,R,90,R,6,Z,0,Z,0,R,6,R,5,R,83,12,R
442383,R,28,R,51,R,55,R,32,R,0,R,0,R,32,R,25,R,78,A,,A,,A,,A,,A,,A,,15,R
442426,A,,A,,A,,R,0,R,0,R,0,R,0,R,0,A,,R,0,R,0,R,0,R,0,R,0,A,,30,R
442435,A,,A,,A,,R,12,R,0,R,0,R,12,R,4,R,33,A,,A,,A,,A,,A,,A,,12,R
442523,R,27,R,32,R,84,R,26,Z,0,Z,0,R,26,R,13,R,50,R,1,Z,0,Z,0,R,1,R,0,R,0,10,R
442569,A,,A,,A,,R,170,R,0,R,0,R,170,R,76,R,45,R,274,R,0,R,0,R,274,R,87,R,32,20,R
442602,A,,A,,A,,R,18,Z,0,Z,0,R,18,R,14,R,78,R,0,R,0,R,0,R,0,R,0,A,,21,R
442611,A,,A,,A,,R,292,R,1,R,0,R,291,R,190,R,65,A,,A,,A,,A,,A,,A,,33,R
442639,R,5,R,5,R,100,R,9,R,0,R,0,R,9,R,8,R,89,A,,A,,A,,A,,A,,A,,8,R
442657,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,15,R
442718,R,8,R,58,R,14,R,0,Z,0,Z,0,R,0,Z,0,A,,R,0,Z,0,Z,0,R,0,Z,0,A,,10,R
442781,R,30,R,142,R,21,R,43,R,0,R,0,R,43,R,11,R,26,R,88,R,0,R,0,R,88,R,19,R,22,9,R
442815,A,,A,,A,,R,30,R,0,R,0,R,30,R,18,R,60,R,11,R,0,R,0,R,11,R,8,R,73,11,R
442842,R,17,R,19,R,89,R,0,Z,0,Z,0,R,0,Z,0,A,,R,0,Z,0,Z,0,R,0,Z,0,A,,12,R
442879,A,,A,,A,,R,214,R,0,R,0,R,214,R,172,R,80,R,101,R,0,R,0,R,101,R,74,R,73,20,R
442888,A,,A,,A,,R,26,R,0,R,0,R,26,R,19,R,73,A,,A,,A,,A,,A,,A,,15,R
442897,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,0,R,0,R,0,R,0,R,0,A,,2,R
442930,A,,A,,A,,R,132,R,0,R,0,R,132,R,99,R,75,A,,A,,A,,A,,A,,A,,15,R
442949,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,4,R
442967,A,,A,,A,,R,27,R,0,R,0,R,27,R,21,R,78,A,,A,,A,,A,,A,,A,,25,R
442976,A,,A,,A,,R,20,R,0,R,0,R,20,R,14,R,70,A,,A,,A,,A,,A,,A,,16,R
442985,A,,A,,A,,R,75,R,0,R,0,R,75,R,50,R,67,A,,A,,A,,A,,A,,A,,8,R
443021,A,,A,,A,,R,103,R,0,R,0,R,103,R,76,R,74,A,,A,,A,,A,,A,,A,,11,R
443049,R,2,R,4,R,50,R,6,R,0,R,0,R,6,R,4,R,67,R,0,R,0,R,0,R,0,R,0,A,,15,R
443058,A,,A,,A,,R,3,R,0,R,0,R,3,R,1,R,33,R,0,Z,0,Z,0,R,0,Z,0,A,,3,R
443100,A,,A,,A,,R,53,R,0,R,0,R,53,R,25,R,47,R,0,R,0,R,0,R,0,R,0,A,,15,R
443137,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,20,R
443146,A,,A,,A,,R,8,R,4,R,0,R,4,R,2,R,50,R,3,Z,0,Z,0,R,3,R,3,R,100,29,R
443173,A,,A,,A,,R,3,R,0,R,0,R,3,R,2,R,67,A,,A,,A,,A,,A,,A,,6,R
443207,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,12,R
443216,A,,A,,A,,R,46,R,0,R,0,R,46,R,37,R,80,A,,A,,A,,A,,A,,A,,29,R
443225,A,,A,,A,,R,30,R,0,R,0,R,30,R,26,R,87,A,,A,,A,,A,,A,,A,,24,R
443234,A,,A,,A,,R,19,Z,0,Z,0,R,19,R,17,R,89,A,,A,,A,,A,,A,,A,,14,R
443252,A,,A,,A,,R,875,R,0,R,0,R,875,R,779,R,89,A,,A,,A,,A,,A,,A,,20,R
443261,A,,A,,A,,R,31,R,0,R,0,R,31,R,30,R,97,R,16,R,0,R,0,R,16,R,11,R,69,9,R
443289,A,,A,,A,,R,250,R,0,R,0,R,250,R,245,R,98,A,,A,,A,,A,,A,,A,,25,R
443298,A,,A,,A,,R,13,R,0,R,0,R,13,R,11,R,85,A,,A,,A,,A,,A,,A,,11,R
443322,A,,A,,A,,R,137,R,0,R,0,R,137,R,104,R,76,A,,A,,A,,A,,A,,A,,19,R
443331,R,17,R,274,R,6,R,9,Z,0,Z,0,R,9,R,6,R,67,Z,0,Z,0,Z,0,R,0,R,0,A,,20,R
443340,R,3,R,7,R,43,R,3,R,0,R,0,R,3,R,2,R,67,R,0,R,0,R,0,R,0,R,0,A,,7,R
443377,R,35,R,49,R,71,R,38,R,0,R,0,R,38,R,31,R,82,A,,A,,A,,A,,A,,A,,7,R
443410,R,216,R,344,R,63,R,225,R,0,R,0,R,225,R,159,R,71,R,0,R,0,R,0,R,0,R,0,A,,13,R
443483,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,15,R
443492,R,299,R,1002,R,30,R,303,R,0,R,0,R,303,R,169,R,56,R,14,R,0,R,0,R,14,R,4,R,29,15,R
443562,R,54,R,81,R,67,R,65,R,0,R,0,R,65,R,45,R,69,R,25,R,0,R,0,R,25,R,17,R,68,15,R
443571,A,,A,,A,,R,23,R,0,R,0,R,23,R,17,R,74,A,,A,,A,,A,,A,,A,,15,R
443599,R,1,R,161,R,1,R,0,R,0,R,0,R,0,R,0,A,,R,0,R,0,R,0,R,0,R,0,A,,20,R
443632,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,13,R
443641,A,,A,,A,,R,15,R,0,R,0,R,15,R,12,R,80,R,17,R,0,R,0,R,17,R,10,R,59,15,R
443650,A,,A,,A,,R,206,Z,0,Z,0,R,206,R,121,R,59,R,29,Z,0,Z,0,R,29,R,11,R,38,12,R
443669,A,,A,,A,,R,67,R,0,R,0,R,67,R,50,R,75,A,,A,,A,,A,,A,,A,,15,R
443678,A,,A,,A,,R,17,R,0,Z,0,R,17,R,12,R,71,R,12,R,0,Z,0,R,12,R,9,R,75,7,R
443696,A,,A,,A,,R,9,R,0,R,0,R,9,R,3,R,33,A,,A,,A,,A,,A,,A,,10,R
443748,A,,A,,A,,R,43,Z,0,Z,0,R,43,R,30,R,70,R,3,Z,0,Z,0,R,3,R,0,R,0,24,R
443766,R,6,R,1090,R,1,R,2,Z,0,Z,0,R,2,R,1,R,50,R,231,Z,0,Z,0,R,231,R,76,R,33,37,R
443784,R,4,R,625,R,1,R,0,Z,0,Z,0,R,0,R,0,A,,R,169,Z,0,Z,0,R,169,R,66,R,39,32,R
443951,A,,A,,A,,R,25,R,0,R,0,R,25,R,13,R,52,A,,A,,A,,A,,A,,A,,15,R
443979,A,,A,,A,,R,20,R,0,R,0,R,20,R,17,R,85,R,10,R,0,R,0,R,10,R,9,R,90,8,R
444051,A,,A,,A,,R,61,R,0,R,0,R,61,R,53,R,87,R,14,R,0,R,0,R,14,R,8,R,57,23,R
444088,A,,A,,A,,R,11,R,0,R,0,R,11,R,9,R,82,R,43,R,0,R,0,R,43,R,30,R,70,16,R
444130,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,1,R
444194,A,,A,,A,,R,7,R,0,R,0,R,7,R,4,R,57,A,,A,,A,,A,,A,,A,,8,R
444200,A,,A,,A,,R,63,R,0,R,0,R,63,R,44,R,70,R,19,R,0,R,0,R,19,R,3,R,16,22,R
444219,R,870,R,3235,R,27,R,635,R,0,R,0,R,635,R,469,R,74,R,792,R,0,R,0,R,792,R,371,R,47,26,R
444228,A,,A,,A,,R,8,Z,0,Z,0,R,8,R,6,R,75,A,,A,,A,,A,,A,,A,,15,R
444255,R,50,R,126,R,40,R,1,R,0,R,0,R,1,R,1,R,100,R,0,R,0,R,0,R,0,R,0,A,,20,R
444264,A,,A,,A,,R,37,Z,0,Z,0,R,37,R,25,R,68,R,10,R,0,R,0,R,10,R,7,R,70,8,R
444282,A,,A,,A,,R,20,R,0,Z,0,R,20,R,10,R,50,R,3,R,0,Z,0,R,3,R,1,R,33,16,R
444291,A,,A,,A,,R,33,R,0,Z,0,R,33,R,15,R,45,R,9,R,0,Z,0,R,9,R,3,R,33,17,R
444307,A,,A,,A,,R,33,R,1,Z,0,R,32,R,23,R,72,R,12,R,0,Z,0,R,12,R,6,R,50,13,R
444316,A,,A,,A,,R,88,R,1,R,0,R,87,R,79,R,91,A,,A,,A,,A,,A,,A,,12,R
444325,A,,A,,A,,R,10,R,3,R,0,R,7,R,7,R,100,R,2,R,0,R,0,R,2,R,0,R,0,30,R
444334,A,,A,,A,,R,11,R,0,R,0,R,11,R,3,R,27,A,,A,,A,,A,,A,,A,,15,R
444343,A,,A,,A,,R,9,R,0,R,0,R,9,R,5,R,56,A,,A,,A,,A,,A,,A,,5,R
444361,A,,A,,A,,R,25,R,0,R,0,R,25,R,22,R,88,A,,A,,A,,A,,A,,A,,18,R
444370,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,28,R
444398,R,9,R,29,R,31,R,11,R,0,R,0,R,11,R,8,R,73,R,8,R,0,R,0,R,8,R,1,R,13,10,R
444404,A,,A,,A,,R,18,R,0,R,0,R,18,R,12,R,67,R,20,R,0,R,0,R,20,R,18,R,90,15,R
444413,R,38,R,46,R,83,R,34,R,0,R,0,R,34,R,32,R,94,A,,A,,A,,A,,A,,A,,20,R
444440,A,,A,,A,,R,31,R,0,R,0,R,31,R,23,R,74,A,,A,,A,,A,,A,,A,,17,R
444468,A,,A,,A,,R,4,R,0,R,0,R,4,R,4,R,100,A,,A,,A,,A,,A,,A,,11,R
444486,A,,A,,A,,R,24,R,0,R,0,R,24,R,12,R,50,R,18,R,0,R,0,R,18,R,9,R,50,20,R
444510,A,,A,,A,,R,25,R,0,R,0,R,25,R,21,R,84,A,,A,,A,,A,,A,,A,,15,R
444529,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,11,R
444556,A,,A,,A,,R,130,R,0,Z,0,R,130,R,87,R,67,A,,A,,A,,A,,A,,A,,23,R
444565,R,35,R,59,R,59,R,37,Z,0,Z,0,R,37,R,30,R,81,R,30,R,0,R,0,R,30,R,26,R,87,8,R
444583,A,,A,,A,,R,510,R,0,R,0,R,510,R,27,R,5,A,,A,,A,,A,,A,,A,,30,R
444592,A,,A,,A,,R,30,Z,0,Z,0,R,30,R,28,R,93,R,2,Z,0,Z,0,R,2,R,2,R,100,11,R
444635,A,,A,,A,,R,0,R,0,R,0,R,0,R,0,A,,R,26,Z,0,Z,0,R,26,R,24,R,92,5,R
444644,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,22,R
444662,A,,A,,A,,R,18,R,0,R,0,R,18,R,14,R,78,A,,A,,A,,A,,A,,A,,18,R
444671,A,,A,,A,,R,70,R,0,R,0,R,70,R,46,R,66,A,,A,,A,,A,,A,,A,,12,R
444680,A,,A,,A,,R,4,Z,0,Z,0,R,4,R,3,R,75,A,,A,,A,,A,,A,,A,,11,R
444714,A,,A,,A,,R,13,R,0,R,0,R,13,R,10,R,77,A,,A,,A,,A,,A,,A,,12,R
444732,A,,A,,A,,R,3,R,0,R,0,R,3,R,2,R,67,A,,A,,A,,A,,A,,A,,18,R
444778,A,,A,,A,,R,1,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,0,A,,5,R
444787,A,,A,,A,,R,7,R,0,R,0,R,7,R,3,R,43,A,,A,,A,,A,,A,,A,,7,R
444796,A,,A,,A,,R,45,R,0,R,0,R,45,R,39,R,87,A,,A,,A,,A,,A,,A,,12,R
444811,A,,A,,A,,R,36,Z,0,Z,0,R,36,R,26,R,72,R,22,Z,0,Z,0,R,22,R,0,R,0,13,R
444857,A,,A,,A,,R,25,R,0,R,0,R,25,R,16,R,64,A,,A,,A,,A,,A,,A,,14,R
444866,A,,A,,A,,R,31,R,0,R,0,R,31,R,24,R,77,R,28,R,0,R,0,R,28,R,22,R,79,10,R
444893,A,,A,,A,,R,145,R,0,R,0,R,145,R,73,R,50,A,,A,,A,,A,,A,,A,,24,R
444936,A,,A,,A,,R,55,Z,0,Z,0,R,55,R,48,R,87,A,,A,,A,,A,,A,,A,,10,R
444945,A,,A,,A,,R,119,R,0,R,0,R,119,R,82,R,69,A,,A,,A,,A,,A,,A,,16,R
444954,R,300,R,1075,R,28,R,341,R,0,R,0,R,341,R,147,R,43,R,84,R,0,R,0,R,84,R,30,R,36,14,R
444972,A,,A,,A,,R,14,Z,0,Z,0,R,14,R,8,R,57,R,2,Z,0,Z,0,R,2,R,2,R,100,,A
444990,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,17,R
445027,R,727,R,2635,R,28,R,219,R,0,R,0,R,219,R,90,R,41,R,242,R,0,R,0,R,242,R,18,R,7,38,R
445133,R,24,R,79,R,30,R,8,R,0,R,0,R,8,R,5,R,63,R,2,R,0,R,0,R,2,R,1,R,50,21,R
445188,R,2206,R,2408,R,92,R,2284,R,0,R,0,R,2284,R,1861,R,81,R,8,R,0,R,0,R,8,R,3,R,38,20,R
445203,A,,A,,A,,R,1,R,0,R,0,R,1,R,1,R,100,A,,A,,A,,A,,A,,A,,20,R
445212,A,,A,,A,,R,26,R,0,R,0,R,26,R,15,R,58,R,13,R,0,R,0,R,13,R,9,R,69,15,R
445230,A,,A,,A,,R,155,R,0,R,0,R,155,R,98,R,63,A,,A,,A,,A,,A,,A,,25,R
445249,A,,A,,A,,R,70,Z,0,Z,0,R,70,R,47,R,67,A,,A,,A,,A,,A,,A,,13,R
445258,A,,A,,A,,R,71,Z,0,Z,0,R,71,R,37,R,52,A,,A,,A,,A,,A,,A,,14,R
445267,R,2,R,1766,R,0,R,3,R,0,R,0,R,3,R,1,R,33,R,0,R,0,R,0,R,0,R,0,A,,17,R
445300,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,6,R
445364,A,,A,,A,,R,85,R,0,R,0,R,85,R,74,R,87,A,,A,,A,,A,,A,,A,,22,R
445461,A,,A,,A,,R,47,R,0,R,0,R,47,R,40,R,85,R,4,R,0,R,0,R,4,R,0,R,0,24,R
445498,A,,A,,A,,R,7,R,0,R,0,R,7,R,6,R,86,A,,A,,A,,A,,A,,A,,12,R
445540,A,,A,,A,,R,16,R,0,Z,0,R,16,R,8,R,50,A,,A,,A,,A,,A,,A,,14,R
445638,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,10,R
